,singletrial_fname,AversiveSound
2111,sub-0017_ses-04_run-02_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,0.30771285
2112,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-high.nii.gz,0.08232453
2113,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz,0.114980906
2114,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz,0.0354063
2115,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-low.nii.gz,-0.036917947
2116,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,-0.009260356
2117,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.14319417
2118,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.09282419
2119,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.07515306
2120,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-med.nii.gz,0.023300275
2121,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.045950305
2122,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,-0.18190628
2123,sub-0017_ses-04_run-03_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,0.002722961
2124,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,-0.48430333
2125,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.09275196
2126,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz,-0.0704439
2127,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.18378943
2128,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.23579384
2129,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.07066153
2130,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-med.nii.gz,1.1470039e-08
2131,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz,1.1470039e-08
2132,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,1.1470039e-08
2133,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-high.nii.gz,1.1470039e-08
2134,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-med.nii.gz,1.1470039e-08
2135,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,1.1470039e-08
2136,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.20834891
2137,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.01428104
2138,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.018571746
2139,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,0.10887565
2140,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,-0.031081917
2141,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,0.075613424
2142,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,0.124541126
2143,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz,0.028131975
2144,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.11063391
2145,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,-0.035095617
2146,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.025240649
2147,sub-0017_ses-04_run-05_runtype-vicarious_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,-0.045838676
2148,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.07301865
2149,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.14997214
2150,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-0.09988694
2151,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.10490193
2152,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.038130425
2153,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.0074231536
2154,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-0.04478442
2155,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,-0.30081886
2156,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.028223766
2157,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.23414508
2158,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.050282747
2159,sub-0017_ses-04_run-06_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-0.1352268
2160,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,-0.06091092
2161,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,-0.10367328
2162,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.14448668
2163,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,-0.19014265
2164,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.13084665
2165,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.34174833
2166,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,-0.12188231
2167,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,-0.26844203
2168,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.16392112
2169,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.2453681
2170,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.23569153
2171,sub-0018_ses-01_run-01_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.19200107
2172,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.06554496
2173,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,-0.08887864
2174,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz,-0.045844745
2175,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.113046676
2176,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.07197954
2177,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.056062616
2178,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,-0.1497235
2179,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,-0.0379621
2180,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.0310388
2181,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.04930396
2182,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-high.nii.gz,0.0517624
2183,sub-0018_ses-01_run-02_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,-0.080426134
2184,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.09212846
2185,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,0.038532145
2186,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.072101764
2187,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,0.099853106
2188,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.15018411
2189,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,0.13525514
2190,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.10455088
2191,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.0063801464
2192,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.004426171
2193,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.11804539
2194,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.0039857114
2195,sub-0018_ses-01_run-03_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.11066213
2196,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,-0.1440144
2197,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.06536402
2198,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-0.026431078
2199,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.091791436
2200,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.17606074
2201,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.08651131
2202,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-0.032743935
2203,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,-0.25607452
2204,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.19567944
2205,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,-0.18276969
2206,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.07142451
2207,sub-0018_ses-01_run-04_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-0.10271147
2208,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,-0.23631679
2209,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,-0.2291446
2210,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.39537305
2211,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz,-0.42441037
2212,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,-0.4389014
2213,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.40270504
2214,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-high.nii.gz,-0.089217454
2215,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz,-0.5855634
2216,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.409146
2217,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,-0.38218242
2218,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.19047475
2219,sub-0018_ses-01_run-05_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,-0.44103923
2220,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.08617656
2221,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,0.069947116
2222,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.19684315
2223,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,0.07084632
2224,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.012237934
2225,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.11314762
2226,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.16244769
2227,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,-0.13955009
2228,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.008509451
2229,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.08314272
2230,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.04597105
2231,sub-0018_ses-01_run-06_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.21917051
2232,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.0050717276
2233,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,-0.063669525
2234,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.096926145
2235,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz,-0.060396977
2236,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,-0.047623392
2237,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.08014708
2238,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-0.11402066
2239,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,-0.015984494
2240,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,-0.01999289
2241,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.07065462
2242,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz,-0.14264406
2243,sub-0018_ses-03_run-01_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,0.038304895
2244,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,-0.13863847
2245,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz,0.06586455
2246,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.0020622355
2247,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,0.029160958
2248,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,0.119141616
2249,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.002256456
2250,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,0.03567812
2251,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.057852603
2252,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,-0.011701568
2253,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-009_cuetype-high_stimintensity-high.nii.gz,0.004756254
2254,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.038304783
2255,sub-0018_ses-03_run-02_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.01162112
2256,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,-0.09153962
2257,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.076923214
2258,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz,-0.09301884
2259,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.21534646
2260,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.099322006
2261,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.14795688
2262,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-med.nii.gz,-0.07737878
2263,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz,-0.21810722
2264,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,-0.11908608
2265,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-high.nii.gz,-0.17998676
2266,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-med.nii.gz,-0.07902417
2267,sub-0018_ses-03_run-03_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,-0.11173259
2268,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,-0.04427438
2269,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-001_cuetype-high_stimintensity-high.nii.gz,-0.018004758
2270,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-0.13053139
2271,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-low.nii.gz,-0.062028788
2272,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,0.064107895
2273,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,0.06415815
2274,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-0.004434335
2275,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.10378329
2276,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-med.nii.gz,0.07067135
2277,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,0.055075902
2278,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.0859622
2279,sub-0018_ses-03_run-04_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,0.033259887
2280,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,-0.13699852
2281,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,0.008721852
2282,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.13247748
2283,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,0.024111483
2284,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.11057974
2285,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,0.030381333
2286,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,-0.12978002
2287,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,-0.059815086
2288,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.0374242
2289,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.103488974
2290,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.027823212
2291,sub-0018_ses-03_run-05_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.049247615
2292,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,-0.09247323
2293,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,-0.053874668
2294,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-0.08924161
2295,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,-0.13538758
2296,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,-0.15685304
2297,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.18763879
2298,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-high.nii.gz,-0.24505728
2299,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.05030016
2300,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.118510544
2301,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,-0.11027218
2302,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz,-0.0754508
2303,sub-0018_ses-03_run-06_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-0.090159714
2304,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.017679837
2305,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,-0.035611667
2306,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,0.04515647
2307,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,0.09098502
2308,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,0.10123367
2309,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.11451212
2310,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-high.nii.gz,0.13963377
2311,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,0.01900349
2312,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.028108614
2313,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,0.076339684
2314,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz,0.09684089
2315,sub-0018_ses-04_run-01_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.09259762
2316,sub-0018_ses-04_run-02_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,-0.14098601
2317,sub-0018_ses-04_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,0.02482967
2318,sub-0018_ses-04_run-02_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.0649723
2319,sub-0018_ses-04_run-02_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-0.087255485
2320,sub-0018_ses-04_run-02_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,0.069344595
2321,sub-0018_ses-04_run-02_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,9.601093e-05
