,sub,ses,run,runtype,event,trial,cuetype,stimintensity
1348,59,4,1,cognitive,stimulus,8,high,high
1349,59,4,1,cognitive,stimulus,10,high,low
1350,59,4,6,cognitive,stimulus,,high,high
1351,59,4,6,cognitive,stimulus,2,high,high
1352,59,4,6,cognitive,stimulus,4,high,low
1353,59,4,6,cognitive,stimulus,5,high,med
1354,59,4,6,cognitive,stimulus,7,high,low
1355,59,4,6,cognitive,stimulus,9,high,med
1356,60,1,3,cognitive,stimulus,1,high,low
1357,60,1,3,cognitive,stimulus,3,high,med
1358,60,1,3,cognitive,stimulus,6,high,high
1359,60,1,3,cognitive,stimulus,9,high,low
1360,60,1,3,cognitive,stimulus,10,high,med
1361,60,1,3,cognitive,stimulus,11,high,high
1362,60,1,4,cognitive,stimulus,,high,high
1363,60,1,4,cognitive,stimulus,3,high,high
1364,60,1,4,cognitive,stimulus,5,high,low
1365,60,1,4,cognitive,stimulus,7,high,med
1366,60,1,4,cognitive,stimulus,8,high,med
1367,60,1,4,cognitive,stimulus,10,high,low
1368,60,3,2,cognitive,stimulus,3,high,low
1369,60,3,2,cognitive,stimulus,4,high,med
1370,60,3,2,cognitive,stimulus,5,high,high
1371,60,3,2,cognitive,stimulus,6,high,low
1372,60,3,2,cognitive,stimulus,8,high,high
1373,60,3,2,cognitive,stimulus,10,high,med
1374,60,3,5,cognitive,stimulus,,high,low
1375,60,3,5,cognitive,stimulus,1,high,low
1376,60,3,5,cognitive,stimulus,2,high,med
1377,60,3,5,cognitive,stimulus,4,high,high
1378,60,3,5,cognitive,stimulus,6,high,high
1379,60,3,5,cognitive,stimulus,7,high,med
1380,60,4,1,cognitive,stimulus,4,high,med
1381,60,4,1,cognitive,stimulus,5,high,high
1382,60,4,1,cognitive,stimulus,6,high,med
1383,60,4,1,cognitive,stimulus,7,high,low
1384,60,4,1,cognitive,stimulus,8,high,low
1385,60,4,1,cognitive,stimulus,9,high,high
1386,60,4,6,cognitive,stimulus,1,high,med
1387,60,4,6,cognitive,stimulus,4,high,low
1388,60,4,6,cognitive,stimulus,5,high,med
1389,60,4,6,cognitive,stimulus,6,high,low
1390,60,4,6,cognitive,stimulus,10,high,high
1391,60,4,6,cognitive,stimulus,11,high,high
1392,61,1,3,cognitive,stimulus,,high,med
1393,61,1,3,cognitive,stimulus,2,high,low
1394,61,1,3,cognitive,stimulus,4,high,high
1395,61,1,3,cognitive,stimulus,7,high,med
1396,61,1,3,cognitive,stimulus,8,high,low
1397,61,1,3,cognitive,stimulus,10,high,high
1398,61,1,4,cognitive,stimulus,,high,high
1399,61,1,4,cognitive,stimulus,3,high,high
1400,61,1,4,cognitive,stimulus,5,high,low
1401,61,1,4,cognitive,stimulus,7,high,med
1402,61,1,4,cognitive,stimulus,8,high,med
1403,61,1,4,cognitive,stimulus,10,high,low
1404,61,3,1,cognitive,stimulus,,high,med
1405,61,3,1,cognitive,stimulus,1,high,low
1406,61,3,1,cognitive,stimulus,3,high,high
1407,61,3,1,cognitive,stimulus,4,high,high
1408,61,3,1,cognitive,stimulus,6,high,med
1409,61,3,1,cognitive,stimulus,7,high,low
1410,61,3,6,cognitive,stimulus,1,high,low
1411,61,3,6,cognitive,stimulus,2,high,high
1412,61,3,6,cognitive,stimulus,4,high,low
1413,61,3,6,cognitive,stimulus,7,high,med
1414,61,3,6,cognitive,stimulus,9,high,med
1415,61,3,6,cognitive,stimulus,11,high,high
1416,61,4,1,cognitive,stimulus,,high,med
1417,61,4,1,cognitive,stimulus,2,high,low
1418,61,4,1,cognitive,stimulus,3,high,high
1419,61,4,1,cognitive,stimulus,4,high,low
1420,61,4,1,cognitive,stimulus,5,high,med
1421,61,4,1,cognitive,stimulus,8,high,high
1422,61,4,5,cognitive,stimulus,,high,med
1423,61,4,5,cognitive,stimulus,1,high,high
1424,61,4,5,cognitive,stimulus,3,high,low
1425,61,4,5,cognitive,stimulus,4,high,med
1426,61,4,5,cognitive,stimulus,8,high,high
1427,61,4,5,cognitive,stimulus,10,high,low
1428,62,1,2,cognitive,stimulus,2,high,med
1429,62,1,2,cognitive,stimulus,4,high,med
1430,62,1,2,cognitive,stimulus,7,high,high
1431,62,1,2,cognitive,stimulus,8,high,high
1432,62,1,2,cognitive,stimulus,9,high,low
1433,62,1,2,cognitive,stimulus,10,high,low
1434,62,1,4,cognitive,stimulus,,high,low
1435,62,1,4,cognitive,stimulus,2,high,high
1436,62,1,4,cognitive,stimulus,4,high,low
1437,62,1,4,cognitive,stimulus,5,high,med
1438,62,1,4,cognitive,stimulus,7,high,med
1439,62,1,4,cognitive,stimulus,10,high,high
1440,62,3,3,cognitive,stimulus,,high,low
1441,62,3,3,cognitive,stimulus,4,high,med
1442,62,3,3,cognitive,stimulus,5,high,high
1443,62,3,3,cognitive,stimulus,6,high,low
1444,62,3,3,cognitive,stimulus,7,high,high
1445,62,3,3,cognitive,stimulus,11,high,med
1446,62,3,6,cognitive,stimulus,1,high,med
1447,62,3,6,cognitive,stimulus,2,high,low
1448,62,3,6,cognitive,stimulus,3,high,high
1449,62,3,6,cognitive,stimulus,8,high,low
1450,62,3,6,cognitive,stimulus,9,high,high
1451,62,3,6,cognitive,stimulus,10,high,med
1452,62,4,2,cognitive,stimulus,,high,med
1453,62,4,2,cognitive,stimulus,1,high,high
1454,62,4,2,cognitive,stimulus,3,high,low
1455,62,4,2,cognitive,stimulus,4,high,med
1456,62,4,2,cognitive,stimulus,8,high,high
1457,62,4,2,cognitive,stimulus,10,high,low
1458,62,4,5,cognitive,stimulus,,high,high
1459,62,4,5,cognitive,stimulus,2,high,high
1460,62,4,5,cognitive,stimulus,4,high,low
1461,62,4,5,cognitive,stimulus,5,high,med
1462,62,4,5,cognitive,stimulus,7,high,low
1463,62,4,5,cognitive,stimulus,9,high,med
1464,64,1,3,cognitive,stimulus,2,high,med
1465,64,1,3,cognitive,stimulus,4,high,med
1466,64,1,3,cognitive,stimulus,7,high,high
1467,64,1,3,cognitive,stimulus,8,high,high
1468,64,1,3,cognitive,stimulus,9,high,low
1469,64,1,3,cognitive,stimulus,10,high,low
1470,64,1,6,cognitive,stimulus,,high,low
1471,64,1,6,cognitive,stimulus,4,high,med
1472,64,1,6,cognitive,stimulus,5,high,high
1473,64,1,6,cognitive,stimulus,6,high,low
1474,64,1,6,cognitive,stimulus,7,high,high
1475,64,1,6,cognitive,stimulus,11,high,med
1476,64,4,2,cognitive,stimulus,1,high,med
1477,64,4,2,cognitive,stimulus,4,high,low
1478,64,4,2,cognitive,stimulus,5,high,med
1479,64,4,2,cognitive,stimulus,6,high,low
1480,64,4,2,cognitive,stimulus,10,high,high
1481,64,4,2,cognitive,stimulus,11,high,high
1482,64,4,4,cognitive,stimulus,,high,low
1483,64,4,4,cognitive,stimulus,2,high,low
1484,64,4,4,cognitive,stimulus,4,high,high
1485,64,4,4,cognitive,stimulus,8,high,high
1486,64,4,4,cognitive,stimulus,10,high,med
1487,64,4,4,cognitive,stimulus,11,high,med
1488,66,1,3,cognitive,stimulus,2,high,med
1489,66,1,3,cognitive,stimulus,4,high,med
1490,66,1,3,cognitive,stimulus,7,high,high
1491,66,1,3,cognitive,stimulus,8,high,high
1492,66,1,3,cognitive,stimulus,9,high,low
1493,66,1,3,cognitive,stimulus,10,high,low
1494,66,1,6,cognitive,stimulus,,high,low
1495,66,1,6,cognitive,stimulus,4,high,med
1496,66,1,6,cognitive,stimulus,5,high,high
1497,66,1,6,cognitive,stimulus,6,high,low
1498,66,1,6,cognitive,stimulus,7,high,high
1499,66,1,6,cognitive,stimulus,11,high,med
1500,66,3,1,cognitive,stimulus,3,high,low
1501,66,3,1,cognitive,stimulus,4,high,med
1502,66,3,1,cognitive,stimulus,5,high,high
1503,66,3,1,cognitive,stimulus,6,high,low
1504,66,3,1,cognitive,stimulus,8,high,high
1505,66,3,1,cognitive,stimulus,10,high,med
1506,66,3,6,cognitive,stimulus,2,high,low
1507,66,3,6,cognitive,stimulus,3,high,med
1508,66,3,6,cognitive,stimulus,4,high,high
1509,66,3,6,cognitive,stimulus,7,high,high
1510,66,3,6,cognitive,stimulus,8,high,low
1511,66,3,6,cognitive,stimulus,11,high,med
1512,66,4,3,cognitive,stimulus,1,high,med
1513,66,4,3,cognitive,stimulus,4,high,low
1514,66,4,3,cognitive,stimulus,5,high,med
1515,66,4,3,cognitive,stimulus,6,high,low
1516,66,4,3,cognitive,stimulus,10,high,high
1517,66,4,3,cognitive,stimulus,11,high,high
1518,66,4,4,cognitive,stimulus,,high,low
1519,66,4,4,cognitive,stimulus,2,high,low
1520,66,4,4,cognitive,stimulus,4,high,high
1521,66,4,4,cognitive,stimulus,8,high,high
1522,66,4,4,cognitive,stimulus,10,high,med
1523,66,4,4,cognitive,stimulus,11,high,med
1524,68,1,2,cognitive,stimulus,,high,high
1525,68,1,2,cognitive,stimulus,3,high,high
1526,68,1,2,cognitive,stimulus,5,high,low
1527,68,1,2,cognitive,stimulus,7,high,med
1528,68,1,2,cognitive,stimulus,8,high,med
1529,68,1,2,cognitive,stimulus,10,high,low
1530,68,1,5,cognitive,stimulus,1,high,low
1531,68,1,5,cognitive,stimulus,3,high,med
1532,68,1,5,cognitive,stimulus,6,high,high
1533,68,1,5,cognitive,stimulus,9,high,low
1534,68,1,5,cognitive,stimulus,10,high,med
1535,68,1,5,cognitive,stimulus,11,high,high
1536,69,1,3,cognitive,stimulus,,high,low
1537,69,1,3,cognitive,stimulus,2,high,high
1538,69,1,3,cognitive,stimulus,4,high,low
1539,69,1,3,cognitive,stimulus,5,high,med
1540,69,1,3,cognitive,stimulus,7,high,med
1541,69,1,3,cognitive,stimulus,10,high,high
1542,69,1,6,cognitive,stimulus,2,high,med
1543,69,1,6,cognitive,stimulus,4,high,med
1544,69,1,6,cognitive,stimulus,7,high,high
1545,69,1,6,cognitive,stimulus,8,high,high
1546,69,1,6,cognitive,stimulus,9,high,low
1547,69,1,6,cognitive,stimulus,10,high,low
1548,69,3,3,cognitive,stimulus,1,high,med
1549,69,3,3,cognitive,stimulus,2,high,low
1550,69,3,3,cognitive,stimulus,3,high,high
1551,69,3,3,cognitive,stimulus,8,high,low
1552,69,3,3,cognitive,stimulus,9,high,high
1553,69,3,3,cognitive,stimulus,10,high,med
1554,69,3,4,cognitive,stimulus,,high,low
1555,69,3,4,cognitive,stimulus,4,high,med
1556,69,3,4,cognitive,stimulus,5,high,high
1557,69,3,4,cognitive,stimulus,6,high,low
1558,69,3,4,cognitive,stimulus,7,high,high
1559,69,3,4,cognitive,stimulus,11,high,med
1560,69,4,2,cognitive,stimulus,,high,high
1561,69,4,2,cognitive,stimulus,2,high,high
1562,69,4,2,cognitive,stimulus,4,high,low
1563,69,4,2,cognitive,stimulus,5,high,med
1564,69,4,2,cognitive,stimulus,7,high,low
1565,69,4,2,cognitive,stimulus,9,high,med
1566,69,4,4,cognitive,stimulus,,high,med
1567,69,4,4,cognitive,stimulus,1,high,high
1568,69,4,4,cognitive,stimulus,3,high,low
1569,69,4,4,cognitive,stimulus,4,high,med
1570,69,4,4,cognitive,stimulus,8,high,high
1571,69,4,4,cognitive,stimulus,10,high,low
1572,70,1,1,cognitive,stimulus,1,high,low
1573,70,1,1,cognitive,stimulus,3,high,med
1574,70,1,1,cognitive,stimulus,6,high,high
1575,70,1,1,cognitive,stimulus,9,high,low
1576,70,1,1,cognitive,stimulus,10,high,med
1577,70,1,1,cognitive,stimulus,11,high,high
1578,70,1,5,cognitive,stimulus,,high,high
1579,70,1,5,cognitive,stimulus,3,high,high
1580,70,1,5,cognitive,stimulus,5,high,low
1581,70,1,5,cognitive,stimulus,7,high,med
1582,70,1,5,cognitive,stimulus,8,high,med
1583,70,1,5,cognitive,stimulus,10,high,low
1584,70,3,2,cognitive,stimulus,3,high,low
1585,70,3,2,cognitive,stimulus,4,high,med
1586,70,3,2,cognitive,stimulus,5,high,high
1587,70,3,2,cognitive,stimulus,6,high,low
1588,70,3,2,cognitive,stimulus,8,high,high
1589,70,3,2,cognitive,stimulus,10,high,med
1590,70,3,5,cognitive,stimulus,,high,low
1591,70,3,5,cognitive,stimulus,1,high,low
1592,70,3,5,cognitive,stimulus,2,high,med
1593,70,3,5,cognitive,stimulus,4,high,high
1594,70,3,5,cognitive,stimulus,6,high,high
1595,70,3,5,cognitive,stimulus,7,high,med
1596,70,4,1,cognitive,stimulus,4,high,med
1597,70,4,1,cognitive,stimulus,5,high,high
1598,70,4,1,cognitive,stimulus,6,high,med
1599,70,4,1,cognitive,stimulus,7,high,low
1600,70,4,1,cognitive,stimulus,8,high,low
1601,70,4,1,cognitive,stimulus,9,high,high
1602,70,4,6,cognitive,stimulus,1,high,med
1603,70,4,6,cognitive,stimulus,4,high,low
1604,70,4,6,cognitive,stimulus,5,high,med
1605,70,4,6,cognitive,stimulus,6,high,low
1606,70,4,6,cognitive,stimulus,10,high,high
1607,70,4,6,cognitive,stimulus,11,high,high
1608,71,1,1,cognitive,stimulus,,high,high
1609,71,1,1,cognitive,stimulus,3,high,high
1610,71,1,1,cognitive,stimulus,5,high,low
1611,71,1,1,cognitive,stimulus,7,high,med
1612,71,1,1,cognitive,stimulus,8,high,med
1613,71,1,1,cognitive,stimulus,10,high,low
1614,71,1,6,cognitive,stimulus,,high,med
1615,71,1,6,cognitive,stimulus,2,high,low
1616,71,1,6,cognitive,stimulus,4,high,high
1617,71,1,6,cognitive,stimulus,7,high,med
1618,71,1,6,cognitive,stimulus,8,high,low
1619,71,1,6,cognitive,stimulus,10,high,high
1620,73,1,1,cognitive,stimulus,2,high,med
1621,73,1,1,cognitive,stimulus,4,high,med
1622,73,1,1,cognitive,stimulus,7,high,high
1623,73,1,1,cognitive,stimulus,8,high,high
1624,73,1,1,cognitive,stimulus,9,high,low
1625,73,1,1,cognitive,stimulus,10,high,low
1626,73,1,5,cognitive,stimulus,,high,low
1627,73,1,5,cognitive,stimulus,2,high,high
1628,73,1,5,cognitive,stimulus,4,high,low
1629,73,1,5,cognitive,stimulus,5,high,med
1630,73,1,5,cognitive,stimulus,7,high,med
1631,73,1,5,cognitive,stimulus,10,high,high
1632,73,3,3,cognitive,stimulus,1,high,med
1633,73,3,3,cognitive,stimulus,2,high,low
1634,73,3,3,cognitive,stimulus,3,high,high
1635,73,3,3,cognitive,stimulus,8,high,low
1636,73,3,3,cognitive,stimulus,9,high,high
1637,73,3,3,cognitive,stimulus,10,high,med
1638,73,3,4,cognitive,stimulus,,high,low
1639,73,3,4,cognitive,stimulus,4,high,med
1640,73,3,4,cognitive,stimulus,5,high,high
1641,73,3,4,cognitive,stimulus,6,high,low
1642,73,3,4,cognitive,stimulus,7,high,high
1643,73,3,4,cognitive,stimulus,11,high,med
1644,73,4,1,cognitive,stimulus,,high,med
1645,73,4,1,cognitive,stimulus,1,high,high
1646,73,4,1,cognitive,stimulus,3,high,low
1647,73,4,1,cognitive,stimulus,4,high,med
1648,73,4,1,cognitive,stimulus,8,high,high
1649,73,4,1,cognitive,stimulus,10,high,low
1650,73,4,6,cognitive,stimulus,,high,high
1651,73,4,6,cognitive,stimulus,2,high,high
1652,73,4,6,cognitive,stimulus,4,high,low
1653,73,4,6,cognitive,stimulus,5,high,med
1654,73,4,6,cognitive,stimulus,7,high,low
1655,73,4,6,cognitive,stimulus,9,high,med
1656,74,1,2,cognitive,stimulus,,high,high
1657,74,1,2,cognitive,stimulus,3,high,high
1658,74,1,2,cognitive,stimulus,5,high,low
1659,74,1,2,cognitive,stimulus,7,high,med
1660,74,1,2,cognitive,stimulus,8,high,med
1661,74,1,2,cognitive,stimulus,10,high,low
1662,74,1,5,cognitive,stimulus,,high,med
1663,74,1,5,cognitive,stimulus,2,high,low
1664,74,1,5,cognitive,stimulus,4,high,high
1665,74,1,5,cognitive,stimulus,7,high,med
1666,74,1,5,cognitive,stimulus,8,high,low
1667,74,1,5,cognitive,stimulus,10,high,high
1668,74,3,2,cognitive,stimulus,1,high,low
1669,74,3,2,cognitive,stimulus,2,high,high
1670,74,3,2,cognitive,stimulus,4,high,low
1671,74,3,2,cognitive,stimulus,7,high,med
1672,74,3,2,cognitive,stimulus,9,high,med
1673,74,3,2,cognitive,stimulus,11,high,high
1674,74,3,4,cognitive,stimulus,,high,med
1675,74,3,4,cognitive,stimulus,1,high,low
1676,74,3,4,cognitive,stimulus,3,high,high
1677,74,3,4,cognitive,stimulus,4,high,high
1678,74,3,4,cognitive,stimulus,6,high,med
1679,74,3,4,cognitive,stimulus,7,high,low
1680,74,4,3,cognitive,stimulus,,high,med
1681,74,4,3,cognitive,stimulus,1,high,high
1682,74,4,3,cognitive,stimulus,3,high,low
1683,74,4,3,cognitive,stimulus,4,high,med
1684,74,4,3,cognitive,stimulus,8,high,high
1685,74,4,3,cognitive,stimulus,10,high,low
1686,75,1,2,cognitive,stimulus,,high,low
1687,75,1,2,cognitive,stimulus,4,high,med
1688,75,1,2,cognitive,stimulus,5,high,high
1689,75,1,2,cognitive,stimulus,6,high,low
1690,75,1,2,cognitive,stimulus,7,high,high
1691,75,1,2,cognitive,stimulus,11,high,med
1692,75,3,1,cognitive,stimulus,3,high,low
1693,75,3,1,cognitive,stimulus,4,high,med
1694,75,3,1,cognitive,stimulus,5,high,high
1695,75,3,1,cognitive,stimulus,6,high,low
1696,75,3,1,cognitive,stimulus,8,high,high
1697,75,3,1,cognitive,stimulus,10,high,med
1698,75,3,6,cognitive,stimulus,2,high,low
1699,75,3,6,cognitive,stimulus,3,high,med
1700,75,3,6,cognitive,stimulus,4,high,high
1701,75,3,6,cognitive,stimulus,7,high,high
1702,75,3,6,cognitive,stimulus,8,high,low
1703,75,3,6,cognitive,stimulus,11,high,med
1704,76,1,3,cognitive,stimulus,,high,high
1705,76,1,3,cognitive,stimulus,3,high,high
1706,76,1,3,cognitive,stimulus,5,high,low
1707,76,1,3,cognitive,stimulus,7,high,med
1708,76,1,3,cognitive,stimulus,8,high,med
1709,76,1,3,cognitive,stimulus,10,high,low
1710,76,1,6,cognitive,stimulus,1,high,low
1711,76,1,6,cognitive,stimulus,3,high,med
1712,76,1,6,cognitive,stimulus,6,high,high
1713,76,1,6,cognitive,stimulus,9,high,low
1714,76,1,6,cognitive,stimulus,10,high,med
1715,76,1,6,cognitive,stimulus,11,high,high
1716,76,3,1,cognitive,stimulus,,high,low
1717,76,3,1,cognitive,stimulus,1,high,low
1718,76,3,1,cognitive,stimulus,2,high,med
1719,76,3,1,cognitive,stimulus,4,high,high
1720,76,3,1,cognitive,stimulus,6,high,high
1721,76,3,1,cognitive,stimulus,7,high,med
1722,76,3,5,cognitive,stimulus,3,high,low
1723,76,3,5,cognitive,stimulus,4,high,med
1724,76,3,5,cognitive,stimulus,5,high,high
1725,76,3,5,cognitive,stimulus,6,high,low
1726,76,3,5,cognitive,stimulus,8,high,high
1727,76,3,5,cognitive,stimulus,10,high,med
1728,76,4,2,cognitive,stimulus,4,high,med
1729,76,4,2,cognitive,stimulus,5,high,high
1730,76,4,2,cognitive,stimulus,6,high,med
1731,76,4,2,cognitive,stimulus,7,high,low
1732,76,4,2,cognitive,stimulus,8,high,low
1733,76,4,2,cognitive,stimulus,9,high,high
1734,76,4,5,cognitive,stimulus,1,high,med
1735,76,4,5,cognitive,stimulus,4,high,low
1736,76,4,5,cognitive,stimulus,5,high,med
1737,76,4,5,cognitive,stimulus,6,high,low
1738,76,4,5,cognitive,stimulus,10,high,high
1739,76,4,5,cognitive,stimulus,11,high,high
1740,77,1,2,cognitive,stimulus,,high,high
1741,77,1,2,cognitive,stimulus,3,high,high
1742,77,1,2,cognitive,stimulus,5,high,low
1743,77,1,2,cognitive,stimulus,7,high,med
1744,77,1,2,cognitive,stimulus,8,high,med
1745,77,1,2,cognitive,stimulus,10,high,low
1746,77,1,5,cognitive,stimulus,1,high,low
1747,77,1,5,cognitive,stimulus,3,high,med
1748,77,1,5,cognitive,stimulus,6,high,high
1749,77,1,5,cognitive,stimulus,9,high,low
1750,77,1,5,cognitive,stimulus,10,high,med
1751,77,1,5,cognitive,stimulus,11,high,high
1752,77,3,1,cognitive,stimulus,3,high,low
1753,77,3,1,cognitive,stimulus,4,high,med
1754,77,3,1,cognitive,stimulus,5,high,high
1755,77,3,1,cognitive,stimulus,6,high,low
1756,77,3,1,cognitive,stimulus,8,high,high
1757,77,3,1,cognitive,stimulus,10,high,med
1758,77,3,6,cognitive,stimulus,,high,low
1759,77,3,6,cognitive,stimulus,1,high,low
1760,77,3,6,cognitive,stimulus,2,high,med
1761,77,3,6,cognitive,stimulus,4,high,high
1762,77,3,6,cognitive,stimulus,6,high,high
1763,77,3,6,cognitive,stimulus,7,high,med
1764,77,4,3,cognitive,stimulus,1,high,med
1765,77,4,3,cognitive,stimulus,4,high,low
1766,77,4,3,cognitive,stimulus,5,high,med
1767,77,4,3,cognitive,stimulus,6,high,low
1768,77,4,3,cognitive,stimulus,10,high,high
1769,77,4,3,cognitive,stimulus,11,high,high
1770,77,4,4,cognitive,stimulus,4,high,med
1771,77,4,4,cognitive,stimulus,5,high,high
1772,77,4,4,cognitive,stimulus,6,high,med
1773,77,4,4,cognitive,stimulus,7,high,low
1774,77,4,4,cognitive,stimulus,8,high,low
1775,77,4,4,cognitive,stimulus,9,high,high
1776,78,1,2,cognitive,stimulus,,high,low
1777,78,1,2,cognitive,stimulus,4,high,med
1778,78,1,2,cognitive,stimulus,5,high,high
1779,78,1,2,cognitive,stimulus,6,high,low
1780,78,1,2,cognitive,stimulus,7,high,high
1781,78,1,2,cognitive,stimulus,11,high,med
1782,78,1,4,cognitive,stimulus,2,high,med
1783,78,1,4,cognitive,stimulus,4,high,med
1784,78,1,4,cognitive,stimulus,7,high,high
1785,78,1,4,cognitive,stimulus,8,high,high
1786,78,1,4,cognitive,stimulus,9,high,low
1787,78,1,4,cognitive,stimulus,10,high,low
1788,78,3,1,cognitive,stimulus,2,high,low
1789,78,3,1,cognitive,stimulus,3,high,med
1790,78,3,1,cognitive,stimulus,4,high,high
1791,78,3,1,cognitive,stimulus,7,high,high
1792,78,3,1,cognitive,stimulus,8,high,low
1793,78,3,1,cognitive,stimulus,11,high,med
1794,78,3,5,cognitive,stimulus,3,high,low
1795,78,3,5,cognitive,stimulus,4,high,med
1796,78,3,5,cognitive,stimulus,5,high,high
1797,78,3,5,cognitive,stimulus,6,high,low
1798,78,3,5,cognitive,stimulus,8,high,high
1799,78,3,5,cognitive,stimulus,10,high,med
1800,78,4,3,cognitive,stimulus,,high,low
1801,78,4,3,cognitive,stimulus,2,high,low
1802,78,4,3,cognitive,stimulus,4,high,high
1803,78,4,3,cognitive,stimulus,8,high,high
1804,78,4,3,cognitive,stimulus,10,high,med
1805,78,4,3,cognitive,stimulus,11,high,med
1806,78,4,6,cognitive,stimulus,1,high,med
1807,78,4,6,cognitive,stimulus,4,high,low
1808,78,4,6,cognitive,stimulus,5,high,med
1809,78,4,6,cognitive,stimulus,6,high,low
1810,78,4,6,cognitive,stimulus,10,high,high
1811,78,4,6,cognitive,stimulus,11,high,high
1812,79,1,2,cognitive,stimulus,,high,low
1813,79,1,2,cognitive,stimulus,2,high,high
1814,79,1,2,cognitive,stimulus,4,high,low
1815,79,1,2,cognitive,stimulus,5,high,med
1816,79,1,2,cognitive,stimulus,7,high,med
1817,79,1,2,cognitive,stimulus,10,high,high
1818,79,1,5,cognitive,stimulus,2,high,med
1819,79,1,5,cognitive,stimulus,4,high,med
1820,79,1,5,cognitive,stimulus,7,high,high
1821,79,1,5,cognitive,stimulus,8,high,high
1822,79,1,5,cognitive,stimulus,9,high,low
1823,79,1,5,cognitive,stimulus,10,high,low
1824,79,3,3,cognitive,stimulus,,high,low
1825,79,3,3,cognitive,stimulus,4,high,med
1826,79,3,3,cognitive,stimulus,5,high,high
1827,79,3,3,cognitive,stimulus,6,high,low
1828,79,3,3,cognitive,stimulus,7,high,high
1829,79,3,3,cognitive,stimulus,11,high,med
1830,79,3,6,cognitive,stimulus,1,high,med
1831,79,3,6,cognitive,stimulus,2,high,low
1832,79,3,6,cognitive,stimulus,3,high,high
1833,79,3,6,cognitive,stimulus,8,high,low
1834,79,3,6,cognitive,stimulus,9,high,high
1835,79,3,6,cognitive,stimulus,10,high,med
1836,79,4,1,cognitive,stimulus,,high,med
1837,79,4,1,cognitive,stimulus,1,high,high
1838,79,4,1,cognitive,stimulus,3,high,low
1839,79,4,1,cognitive,stimulus,4,high,med
1840,79,4,1,cognitive,stimulus,8,high,high
1841,79,4,1,cognitive,stimulus,10,high,low
1842,79,4,6,cognitive,stimulus,,high,high
1843,79,4,6,cognitive,stimulus,2,high,high
1844,79,4,6,cognitive,stimulus,4,high,low
1845,79,4,6,cognitive,stimulus,5,high,med
1846,79,4,6,cognitive,stimulus,7,high,low
1847,79,4,6,cognitive,stimulus,9,high,med
1848,80,1,3,cognitive,stimulus,2,high,med
1849,80,1,3,cognitive,stimulus,4,high,med
1850,80,1,3,cognitive,stimulus,7,high,high
1851,80,1,3,cognitive,stimulus,8,high,high
1852,80,1,3,cognitive,stimulus,9,high,low
1853,80,1,3,cognitive,stimulus,10,high,low
1854,80,1,6,cognitive,stimulus,,high,low
1855,80,1,6,cognitive,stimulus,4,high,med
1856,80,1,6,cognitive,stimulus,5,high,high
1857,80,1,6,cognitive,stimulus,6,high,low
1858,80,1,6,cognitive,stimulus,7,high,high
1859,80,1,6,cognitive,stimulus,11,high,med
1860,80,3,1,cognitive,stimulus,2,high,low
1861,80,3,1,cognitive,stimulus,3,high,med
1862,80,3,1,cognitive,stimulus,4,high,high
1863,80,3,1,cognitive,stimulus,7,high,high
1864,80,3,1,cognitive,stimulus,8,high,low
1865,80,3,1,cognitive,stimulus,11,high,med
1866,80,3,5,cognitive,stimulus,3,high,low
1867,80,3,5,cognitive,stimulus,4,high,med
1868,80,3,5,cognitive,stimulus,5,high,high
1869,80,3,5,cognitive,stimulus,6,high,low
1870,80,3,5,cognitive,stimulus,8,high,high
1871,80,3,5,cognitive,stimulus,10,high,med
1872,80,4,2,cognitive,stimulus,1,high,med
1873,80,4,2,cognitive,stimulus,4,high,low
1874,80,4,2,cognitive,stimulus,5,high,med
1875,80,4,2,cognitive,stimulus,6,high,low
1876,80,4,2,cognitive,stimulus,10,high,high
1877,80,4,2,cognitive,stimulus,11,high,high
1878,80,4,4,cognitive,stimulus,,high,low
1879,80,4,4,cognitive,stimulus,2,high,low
1880,80,4,4,cognitive,stimulus,4,high,high
1881,80,4,4,cognitive,stimulus,8,high,high
1882,80,4,4,cognitive,stimulus,10,high,med
1883,80,4,4,cognitive,stimulus,11,high,med
1884,81,1,3,cognitive,stimulus,,high,med
1885,81,1,3,cognitive,stimulus,2,high,low
1886,81,1,3,cognitive,stimulus,4,high,high
1887,81,1,3,cognitive,stimulus,7,high,med
1888,81,1,3,cognitive,stimulus,8,high,low
1889,81,1,3,cognitive,stimulus,10,high,high
1890,81,1,4,cognitive,stimulus,,high,high
1891,81,1,4,cognitive,stimulus,3,high,high
1892,81,1,4,cognitive,stimulus,5,high,low
1893,81,1,4,cognitive,stimulus,7,high,med
1894,81,1,4,cognitive,stimulus,8,high,med
1895,81,1,4,cognitive,stimulus,10,high,low
1896,81,3,1,cognitive,stimulus,,high,med
1897,81,3,1,cognitive,stimulus,1,high,low
1898,81,3,1,cognitive,stimulus,3,high,high
1899,81,3,1,cognitive,stimulus,4,high,high
1900,81,3,1,cognitive,stimulus,6,high,med
1901,81,3,1,cognitive,stimulus,7,high,low
1902,81,3,6,cognitive,stimulus,1,high,low
1903,81,3,6,cognitive,stimulus,2,high,high
1904,81,3,6,cognitive,stimulus,4,high,low
1905,81,3,6,cognitive,stimulus,7,high,med
1906,81,3,6,cognitive,stimulus,9,high,med
1907,81,3,6,cognitive,stimulus,11,high,high
