,singletrial_fname,Stroop
857,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.18591784
858,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,0.083506726
859,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.66332775
860,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,0.38370615
861,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.11986864
862,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.49245626
863,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.4891419
864,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.04346059
865,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.29470816
866,sub-0008_ses-03_run-04_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.38751137
867,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.07978997
868,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.11113058
869,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz,0.39322844
870,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.018161727
871,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.23517185
872,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,0.29487014
873,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-med.nii.gz,0.25965288
874,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz,0.011639363
875,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,0.2551158
876,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-high.nii.gz,0.3421496
877,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-med.nii.gz,0.26007393
878,sub-0008_ses-04_run-01_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,0.23422746
879,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,0.23128739
880,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,-0.1100143
881,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.027158514
882,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,0.1769665
883,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,0.0072936835
884,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,-0.05687595
885,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-0.13878542
886,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.044251144
887,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,-0.12004921
888,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.09276219
889,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,0.20232767
890,sub-0008_ses-04_run-02_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.33939
891,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-high.nii.gz,0.5137605
892,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz,0.2908564
893,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz,0.219125
894,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-low.nii.gz,0.38668668
895,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,0.8058799
896,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.17831923
897,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.18636204
898,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.1509159
899,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-med.nii.gz,0.3350278
900,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.5213391
901,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,0.3716019
902,sub-0008_ses-04_run-06_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,0.24618801
903,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,-0.05162244
904,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,-0.05183277
905,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,0.11829729
906,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,-0.69169074
907,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,-0.18834344
908,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.25184026
909,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,0.20834483
910,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz,0.14236647
911,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.27159742
912,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-009_cuetype-high_stimintensity-med.nii.gz,0.3251994
913,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-010_cuetype-low_stimintensity-med.nii.gz,-0.36404255
914,sub-0009_ses-01_run-01_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.2947213
915,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,-0.15315259
916,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-high.nii.gz,0.29526955
917,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,0.3035075
918,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-low.nii.gz,0.4342854
919,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,0.31588188
920,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,0.6033249
921,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,0.852201
922,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.6315653
923,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-med.nii.gz,0.21379626
924,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,0.13208579
925,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.3751427
926,sub-0009_ses-01_run-02_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,0.4671856
927,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.8981659
928,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.3547097
929,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,0.29109195
930,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.10829009
931,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,0.45597237
932,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.92462426
933,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,0.23371309
934,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,0.23072872
935,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.48628238
936,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,0.15787317
937,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,0.3857296
938,sub-0009_ses-01_run-03_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.3214096
939,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.15911283
940,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,0.3804935
941,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz,0.35390526
942,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.33407044
943,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.671695
944,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,1.3260735
945,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.17209235
946,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,0.32163197
947,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.0798432
948,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.15515386
949,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-high.nii.gz,0.61482435
950,sub-0009_ses-01_run-04_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,0.60978717
951,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.30323386
952,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.2189622
953,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.1466218
954,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,0.26151568
955,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,0.3807257
956,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,-0.25238585
957,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,0.16953892
958,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz,0.539852
959,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.13964474
960,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,0.19366165
961,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.26200604
962,sub-0009_ses-01_run-05_runtype-vicarious_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,0.31028116
963,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.015799217
964,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.8784398
965,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-0.24323365
966,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.44857392
967,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.24130735
968,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.39197716
969,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,0.18156755
970,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,0.5135356
971,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.3012382
972,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.30089366
973,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,0.31289855
974,sub-0009_ses-01_run-06_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.36097747
975,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,1.3148872
976,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,0.0045168335
977,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.674962
978,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz,0.04001696
979,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,-0.099952824
980,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.0937144
981,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,0.46788204
982,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz,0.50629735
983,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-high.nii.gz,0.45676926
984,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.25594562
985,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.3624066
986,sub-0009_ses-03_run-01_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,0.3175182
987,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.33333182
988,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz,0.24400488
989,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,0.34896713
990,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-0.03359493
991,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,0.48370925
992,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.1762244
993,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,0.0072974255
994,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.45014393
995,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,-0.09911915
996,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-high.nii.gz,0.45528585
997,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.33792418
998,sub-0009_ses-03_run-03_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.07009368
999,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,-0.63076127
1000,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,0.5136161
1001,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,0.6842689
1002,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,0.59733194
1003,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,0.18572786
1004,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.21301831
1005,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,0.9393176
1006,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz,0.8076915
1007,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.03131394
1008,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-med.nii.gz,1.1119331
1009,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-med.nii.gz,0.37735632
1010,sub-0009_ses-04_run-02_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.07035296
1011,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-high.nii.gz,0.7178492
1012,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz,0.50763905
1013,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz,0.3607192
1014,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,0.14148968
1015,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,0.5447125
1016,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,0.33331975
1017,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,0.870185
1018,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.5125097
1019,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.11377586
1020,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-009_cuetype-high_stimintensity-med.nii.gz,-1.0027299
1021,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,0.4862789
1022,sub-0009_ses-04_run-03_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.6171096
1023,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-high.nii.gz,-0.8721848
1024,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz,0.61012787
1025,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz,-0.28522125
1026,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-low.nii.gz,-0.05842747
1027,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,0.6150713
1028,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.2206961
1029,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,-0.027877074
1030,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.9585694
1031,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-med.nii.gz,0.22897184
1032,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,1.0203953
1033,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,0.012972322
1034,sub-0009_ses-04_run-06_runtype-vicarious_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,-0.10590266
1035,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,1.2808615
1036,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,0.18287851
1037,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.1968876
1038,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz,1.0544264
1039,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,1.4060274
1040,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.30995184
1041,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-high.nii.gz,0.4005055
1042,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz,0.9870974
1043,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.7622473
1044,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.84126216
1045,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.63316184
1046,sub-0010_ses-01_run-01_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,0.7361001
1047,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,0.4326377
1048,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,0.31988925
1049,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,0.17375009
1050,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz,-0.7035029
1051,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,-0.13558967
1052,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.8975348
1053,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,0.32634273
1054,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz,0.6533647
1055,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-high.nii.gz,-0.13594459
1056,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.07441867
1057,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.29404825
1058,sub-0010_ses-01_run-02_runtype-vicarious_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,1.1135141
1059,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.5326266
1060,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,-0.22457114
1061,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,1.2474346
1062,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,-0.43631396
1063,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.29760337
1064,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.12702951
1065,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.51755786
1066,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,1.505943
1067,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.36811802
1068,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.9477861
1069,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.14055848
1070,sub-0010_ses-01_run-03_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.06441252
1071,sub-0010_ses-01_run-04_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.6652872
