mean_ExpL_Subj_N1,mean_ExpL_Subj_N2,mean_ExpL_Subj_N3,mean_ExpH_Subj_N1,mean_ExpH_Subj_N2,mean_ExpH_Subj_N3
48.7918847792546,48.8566182112444,48.7639557254918,49.3741832575177,49.3239557768228,49.3782941048777
48.7339834982855,48.7025362925282,48.697726163113,48.92012403881,48.8596789806101,48.8511995715833
48.7171464345814,48.7397934950626,48.8114509262992,49.0658081903995,48.975037506041,48.9646987099001
48.6524288321758,48.5828512528665,48.6051282008344,49.1925564714545,49.2875860113601,49.25049508463
48.6718310601721,48.6918125366538,48.668213770949,49.3041956439777,49.2883469349327,49.2655456018075
49.0103680222019,49.0097937669153,49.0167301255266,49.0622466831147,49.068025362783,49.0464930658354
48.1596757816018,48.1910609988102,48.1632280614001,49.8552808713827,49.8309241260646,49.846969573685
48.7196331208734,48.7871578798234,48.7502009179441,49.2194119337336,49.1541572327571,49.1679917146195
48.7816952455971,48.6666569421375,48.7876092768932,49.2053733203393,49.246511087211,49.1500913335413
48.8407875458995,48.911350023952,48.8903243556807,49.0442561175454,48.8995529271338,48.9154202543319
48.7479602344614,48.7635088862608,48.7385858666035,49.3798186437261,49.3540459370903,49.3563786985311
48.9309955019014,48.8468860683378,48.8723488435935,49.1506836453587,49.140805917299,49.1334412165449
48.8588020751306,48.8540602150303,48.8589407311264,49.1540912018591,49.1635867351241,49.1004068106741
48.9326552984205,48.8571177192018,48.9071671511267,49.0719462106071,49.0333858308622,48.9687480051219
48.7543151833166,48.6857904735451,48.7201508547983,49.0683648840153,49.1910419160685,49.0199816574495
48.9066070302734,48.9944655100796,48.8825499098288,49.24884319907,49.2149242190469,49.2303387582704
48.8603447934239,48.8133732665272,48.7924642998353,49.4513376827535,49.5330981945832,49.4658493812367
48.9127071350025,48.8862954228723,48.8261889291145,49.1358955122356,49.1595541888505,49.1038946290538
48.8631310034172,48.8892952562834,48.8207337445323,49.2496259177499,49.2605700399377,49.2016070850086
48.7633774872404,48.7352688149282,48.7483254999525,49.3213652222238,49.3213867857633,49.3048053998412
48.8833663850002,48.8990308012324,48.8468964763785,49.1601177203569,49.1265350487693,49.1824718589137
48.7774568383651,48.7664683823174,48.7540629862587,49.1134054248202,49.2168356315975,49.1841897795406
48.2233996013417,48.2688289816361,48.2862956991889,49.6456585098351,49.5883990849652,49.5805163048586
48.8825229733618,48.9378030639126,48.8476678673295,49.1526659776235,49.1591624628447,49.1546106000882
48.7057788230221,48.7972300071313,48.7389566290305,49.0579306880979,49.0265387845082,49.0063756357178
48.7779822343987,48.8004161956258,48.7784707620345,49.1588497892988,49.1785770694104,49.2030463495852
48.8908836618026,48.9941910940556,48.9754110298411,48.9934130263179,49.0103868380938,49.0551250095892
48.8745018877604,48.8295151762828,48.7711596708442,49.2866750994648,49.3356450746718,49.2763314519305
48.4717050001817,48.4277897093263,48.5000624910177,49.4125311627344,49.4392024425004,49.3593400867432
48.9552592327829,49.0196584864321,48.9276310535762,49.0012957824094,48.9755841304032,48.9671298020804
49.0087199397665,48.917517311133,48.917031948144,49.0703327705868,49.2784881006393,49.1595678473227
48.4279550766228,48.4238646539508,48.385198575628,49.5337295828414,49.5331712628615,49.5580839366872
48.7516699130881,48.8746331730941,48.842807549596,49.153651209205,49.142969546009,49.1032774677017
48.7114428766146,48.6711164258448,48.7226717908262,49.1821485391319,49.226163101288,49.1191790883915
48.5194942789151,48.4665610462769,48.4500592657971,49.5334947380568,49.5687375182575,49.567089261955
48.9120490570484,48.8606275548479,48.7806621448388,48.8044409179237,49.0345161055989,49.1252083370644
48.8641596111537,48.8631120390602,48.816292521758,49.0849996110609,49.0594400849689,49.0237894359624
49.0882567992646,49.0768975552067,48.9726239109088,49.1090794568237,48.9421717597847,49.0590096997305
49.0343448257952,49.0300408101339,49.0422527183599,48.8404335324756,48.7634145593035,48.8543806156454
48.440842790745,48.4222191096894,48.4699763136269,49.7314336607977,49.7302648453919,49.7015464955453
48.8252476434256,48.9637380318361,48.8810854495494,49.1651998078785,49.1152466220259,49.1695524262378
48.8779832405411,48.8792551724996,48.9675919235432,49.1048380757809,49.1431267263171,49.0656714960916
48.7578536740965,48.6704239266809,48.7913722619745,49.144447295512,49.113851484431,49.0609150086413
48.7287151415874,48.8307454399209,48.7948584569101,49.2750448275464,49.2187332423344,49.2244046716968
48.8053860690872,48.8717763079165,48.9174124311163,49.1622539040535,49.001568394491,49.0088720951461
49.0392517797227,49.0314588250764,48.9833831862433,49.2919797962363,49.2300600971106,49.2825914700566
48.8882416064268,48.8233371390077,48.9630509381525,49.2824144409667,49.2657990971702,49.1963197091136
48.8534913661375,48.8519684731842,48.9044650062064,49.1201494727038,49.0957256189217,49.1564295375775
48.93594793023,48.8626292658874,48.9368191993865,49.0841717612955,49.1072565383662,48.9742584926167
49.0791242771821,49.0899809864864,48.983556597398,49.0037639562623,49.0949321964756,49.0654943603959
49.0939245113198,49.0570541700188,49.0425246771513,49.1210460183865,49.1579167434475,49.3188205072987
49.0145913547497,49.0526172196717,48.9020777164229,49.3374895455702,49.2894980203928,49.2831687865767
49.0091547693024,48.9723369059228,48.991624783679,49.2015947140074,49.079965506239,49.1006363053629
48,48,48,50,50,50
48.4833295434471,48.4973695266491,48.4715431651391,49.6063291519444,49.6040638793928,49.6009630440006
48.7230063051137,48.8109213464248,48.7663105351568,49.2553513695096,49.1707721604385,49.1830169345554
48.95659571919,48.9621954228761,48.9637859853464,49.0421248001467,48.912157596593,48.9708396409097
48.9668564419406,48.8795945427596,48.8696434666765,49.0612718211689,49.1860533838338,49.1099144565472
48,48,48,50,50,50
48.5346220220471,48.4977783171583,48.4942734381272,49.5203096400315,49.5403263926179,49.5403935871005
49.0192312867224,49.0942141008253,49.0030202926765,48.7778543638828,48.857370520478,48.8580049829389
48.6242224700862,48.8511794069607,48.8008165009112,49.1255558546163,49.0066631345105,49.0403839141572
48.6520127949431,48.6209873468078,48.5769831790202,49.0855615729552,49.0556178779692,49.1331599398951
48.3810505343127,48.3460743211292,48.3582593464866,49.5886341725203,49.6088153517236,49.5944108386681
48.8377515033075,48.8850792811941,48.832724886534,49.0573922023665,49.0605152894755,49.038524201224
49.063570942599,49.0884296783361,49.045228534712,48.9791352842225,48.9057023280231,49.0844151347329
48.5270717823499,48.5760020892967,48.5195975235653,49.3324434191591,49.3046575584309,49.3000328257218
48.8218638133631,48.8659341768348,48.8474643538773,48.8741053886028,49.087137818588,48.9445583723219
48.7458699993664,48.8048884069635,48.8959348746736,49.041569887324,48.9811578992622,48.9951481282183
48.7713749168357,48.6844753506803,48.7809929066061,49.324300269707,49.4281571039063,49.2706480581091
48.7576850235012,48.7992733894959,48.7956330886395,49.1234416635395,49.1710633724755,49.0957111655195
48.8327484527799,48.8587973072197,48.7103142249428,49.0839958059838,49.0188534778669,49.1737453129802
48.8918461396208,48.8955866538796,48.8787055840669,49.2158385516867,49.2026504881057,49.1372588154861
48.8895022542241,48.9289229358746,48.8144162669795,49.1671383778593,49.0946491550771,49.2134056227977
48.8584275133646,48.9583761383364,48.8853065077592,49.0863190947101,48.9920884880988,49.0321413409177
48.955121601389,48.9241480731248,48.948405266997,49.1022779772021,49.0813812387172,49.0221027656054
49.0373297495528,48.9518428769121,48.9749062135798,49.1628367823321,49.1767086179657,49.1617855742044
48.8936576544355,48.991340293837,48.8069184731735,49.1979778607616,49.1709440235164,49.1841969065344
48.4634869791084,48.5446958220102,48.4411705878081,49.5926656854845,49.5113832057987,49.5996939587709
48.9218726232088,48.8719843887297,48.8854624842257,49.2038680762706,49.2116341678088,49.1129134120792
48.3163249476529,48.3576777337288,48.2837179105505,49.7029925545298,49.6511816141809,49.7190546470467
48.8893544318384,48.8185915335142,48.7809488311516,49.0976417579325,49.1598970196767,49.1799932586421
48.8288996309083,48.952079905036,48.8836665731737,49.1877862497518,49.0696802989195,49.3119763308084
48.9176765253993,48.8882773585351,48.9450762688513,49.0889387211656,49.0745587417354,49.0455433063562
48.9326712169098,48.9387083105193,48.8904622059666,49.0986257562872,49.1895782195212,49.1575446682825
48.1689493891571,48.1439890525995,48.16903964786,49.8309984946038,49.849649266289,49.8210826034823
48.6632922300246,48.6857118984709,48.8107274941675,49.0680798078727,49.0524689226079,48.9779063510681
48.9428451188247,48.8603785379223,48.8800081751986,49.1213744331733,49.1500526632382,49.1121289606165
48.9458982062478,48.9992336068526,48.9657353766215,49.1803980491015,49.1036349957832,49.0492355422566
48.5931914728847,48.6493641227915,48.6030432587308,49.4952247357769,49.4555410972626,49.4752024458831
48.1712722777065,48.1574510001741,48.1906155641714,49.8171208785732,49.8206266142883,49.7895266448342
49.0204995020638,48.9169694286187,49.1060303138798,49.0937215956974,49.0651718294599,49.0187004648786
49.0375635831306,49.0921955351518,49.0813176779052,49.0649115225952,48.9441296107047,48.9397639464429
48.5295429965343,48.5354127078066,48.4435635605807,49.3265386961435,49.3017647934567,49.415412798128
48.9014074632937,48.9964367562616,49.1914373878755,49.1113933304024,49.0591475740274,49.1375324871883
48.7896645119675,48.7527915871454,48.8127197131144,49.1773979786975,49.1426506969782,49.0967215079474
48.8517204333474,48.9080449729877,48.8306689209952,49.0981801934726,49.0044081314539,49.1352523675592
48.7497915814276,48.728156005504,48.636658822866,49.5503152270831,49.5928343623092,49.6581563717524
48.9578122559683,48.8735996539172,48.8973587259089,49.0347481860708,49.0404479912898,49.2025106601878
48.8237168314486,48.7909311315717,48.8607993396068,49.3015405989541,49.3636670310976,49.3940914449909
48.9067253673054,48.9600816989941,48.797800648985,49.2445359191238,49.2429747502027,49.4234169881367
48,48,48,50,50,50
48.844319327914,48.8371936007926,48.8276069488265,49.3405825911183,49.1498069590976,49.2776206518356
48.9124834431891,48.9575864900607,48.7832315665396,49.1175830221215,49.1200848722264,49.231140618457
49.0893628176921,49.0930006564976,49.0579883053737,49.1860782137986,49.155953626812,49.1545246823107
48.3609857118903,48.3879856025081,48.394633911934,49.6200279801338,49.5735089304661,49.5715234713054
48.5971308636913,48.5248497306446,48.5209983073733,49.4648163900684,49.5265173427763,49.5168830254308
48.9048597450254,48.9949221361662,48.8594266886202,49.2252740619569,49.1659099543313,49.186379894546
48.7457930842151,48.7181568462475,48.665027499776,49.1274215830997,49.1007274463848,49.2070605214673
48.9491318844589,48.9931583286826,48.9194020583891,48.9429267928931,48.8989924174916,48.8763560667913
48.7459061902319,48.670473645941,48.7437206866831,49.1408630954736,49.2621446833092,49.1359327596294
48.5073744604112,48.5029338265893,48.5021736746045,49.6240347095214,49.6128258688791,49.607784352127
48.7742047660592,48.7038152147797,48.7692561194621,49.2272355925515,49.288919315176,49.2016589627858
48.8998432945968,48.8965259628059,48.8742807180494,49.2823956307498,49.2906188427605,49.2561186175276
49.0455947832127,49.0311530460524,49.0076149730659,49.1249202102677,49.1901199613421,49.1374680883239
48.972261593411,48.9419367013612,48.9800971613502,49.2814032408186,49.2600278208184,49.2071576689844
48.4720096936734,48.5180384428766,48.453983000046,49.5667889453502,49.5236944209009,49.5602544955411
48.9847677454088,48.9389357314152,48.9401566967184,48.984050294925,49.0018662178359,48.9733457726016
48.862766329405,48.9691559282893,48.8916088823428,49.0611998794145,48.9880160722752,48.8917322130831
48.7590881410875,48.7325876499397,48.6923639844709,48.9864508278657,48.9704190749218,48.9695927155657
48.8930446196279,48.9170328210492,48.9325586959624,48.9878449420885,48.9023374444445,48.9371046850581
48.8488269504034,48.7886874062113,48.9479149233576,49.1615412552267,49.1804518983894,49.1061555198673
48.8569187818682,48.7989383077969,48.7928602164229,49.2458197835142,49.3105873351549,49.2516126793226
48.8811847941339,48.8287259675442,48.8022746235045,49.1103027881611,49.0936783740913,49.1641755855895
49.012968480639,48.9572118326341,48.9870519491331,49.1068542766302,49.1377338229291,49.0920117691399
49.036366309245,49.035153942462,49.0324472222286,49.2557885155393,49.2108751244823,49.1818835411228
48.8029382251164,48.8205766276999,48.7629579608987,49.0908510935465,49.0920776146678,49.1211940612511
49.0066402599337,48.9663644795076,49.0172973288525,48.9358339103142,48.9611166847373,48.9748367102489
48.468892972702,48.403079346078,48.434854530812,49.5855299117116,49.6395991973067,49.5981236465273
48.7062364779591,48.6783885671371,48.6275294014372,49.0922969118883,49.0157893746024,49.23933337334
48.8687111259437,48.7767835425854,48.8412237950802,49.1368553610095,49.2022612950775,49.0599703742653
48.8425108346337,48.7823526617979,48.9018615741563,49.0573200839026,49.208546455053,49.0881381013642
48.9019961754308,48.8824915320063,48.8974899195009,49.1050541704527,49.0359130902525,49.0587629034518
48.2613642403878,48.2435471757955,48.2232895097836,49.7166004890126,49.7308360352322,49.7405074664242
48.899781681115,48.8592276872776,48.7724562855265,49.0159046609783,49.0637196724464,49.0282591929864
48.9013683060206,48.8637815235211,48.8409473314127,49.2308797710211,49.2351593777317,49.2437654953677
49.0024079172301,48.9343728031833,48.8782231649613,48.9696566231436,49.0720279844059,49.0286848552799
49.069791214529,48.9808891338202,49.1157615257967,49.1449320942398,49.0875399590478,49.0848706325886
48.5922171482362,48.6131523383525,48.5842112535892,49.4496331914192,49.4132952165199,49.4301300782212
48.8941269090853,48.8799614552252,48.8055965025577,49.2008253239993,49.1612181425606,49.2960100599233
49.0575882520979,48.9493924259692,48.9682123023065,49.2227216762647,49.2270357643598,49.2105781335447
48.9178916060248,48.9714472316785,48.9150869083891,48.8598167841643,48.7189877646659,48.937464073983
48.8571488334604,48.9004460898699,48.9241936946278,49.1597605185134,49.1421115744317,49.1098579770475
48.6677840983554,48.714343038033,48.7450253634135,49.2219936710976,49.1840635976918,49.1382212189841
48.8757725334775,48.8229376332268,48.8374039990798,49.1999154236602,49.2611086026914,49.2355308430001
49.0714682785174,49.1648957796145,49.1214819893179,49.0767351707796,48.9914147933467,49.0118702733622
49.0261238063073,48.9138581374077,49.0016703423583,49.1551269854475,49.1306823625769,49.1398278349689
48.6873699532731,48.6795968668303,48.6990571918666,49.2544292095387,49.2419497065059,49.1774118684419
48.7963046903585,48.7429271846674,48.7288696058111,49.2842438234669,49.2375404400766,49.3926175234216
48.586245696531,48.5946881521467,48.7313906436065,49.2145722699744,49.1753256760594,49.1715360115964
48,48,48,50,50,50
48.3568475688136,48.441808094797,48.4558709647584,49.7085269756025,49.6307757391727,49.6069795522811
48.6665556922372,48.6710556821848,48.7553516864683,49.2319554955094,49.1933179235215,49.0940773402517
48.5135281413247,48.4810143663473,48.4406791456095,49.4207722422862,49.4686575021116,49.4717200085572
49.0813063768904,49.0083237724815,49.0562221232594,49.0898474927734,49.1496253147186,49.0882627360866
49.0297998568931,49.1223947951922,49.108094639729,49.1185424322329,49.0430102504604,48.9981290696045
48,48,48,50,50,50
48.8712647121653,48.9001011470048,48.8571837052982,49.1233426173619,49.1273124321674,49.0757267795171
48.6736273883923,48.6447941488047,48.6651258046654,49.3581122440806,49.3783716284116,49.345645862205
48.9545511817951,48.8528019972165,48.8649322658388,49.0544189163954,49.2316231786122,49.1369403499027
48.7701288695943,48.7453147506851,48.660360821437,49.3242909590587,49.4017680400342,49.4033668385129
48,48,48,50,50,50
48.7588380601455,48.6809968212793,48.7155263709447,49.2569578272036,49.3098326164796,49.255912889022
48.4950215002422,48.4053703845024,48.5392896064589,49.3783941592623,49.4848665542902,49.3046404421992
48.9894300265263,48.9665643601529,48.8815000879083,48.9723940953454,48.8854064392034,49.0437791461377
48.8410955007492,48.7855338046573,48.7428789617277,49.04700375682,49.1139741715933,49.093539234708
48.3446284727517,48.3877910090313,48.3317527060715,49.6876612866648,49.6651777764082,49.6940593047158
48.9676843150517,49.004053878737,48.9948209192725,49.1022348978444,49.0329776662555,48.9961748274236
48.5019777916051,48.5585280724749,48.5274526399394,49.5995334140487,49.5467958148114,49.5493709740282
48.8616206262858,48.864270468324,48.7866508913875,49.3058679901622,49.2176104568358,49.335245798578
48.8647970919543,48.8288993911674,48.8189460841503,49.1000566206788,49.0408745308353,49.0161248239892
48.6200743473557,48.7769870911899,48.6832405408038,49.39864941581,49.1848528017913,49.2662618586516
48.7382766473053,48.6464882787966,48.6999670882216,49.2477293338956,49.2665819969289,49.2117169949122
48.9480604532103,48.964281884834,48.8714411226865,48.8980534727222,48.8849237164253,48.9509633384015
48,48,48,50,50,50
48.9843229245063,48.9512686656943,48.9572133884412,49.0079158624651,49.0175970117614,48.9295794841114
48.5946973496524,48.6639127446698,48.6538345415045,49.3358150635097,49.2623747065617,49.247921789593
48.9367859684366,49.0163597247083,49.0039324485252,49.006164086663,48.9467374720482,48.9571032897769
48.9501249537748,48.9476924338025,48.876067385249,49.0354024191841,49.0601486951709,49.1360125018113
49.0052919749594,48.9469129283234,48.9786858958006,49.246138037352,49.1828567715382,49.1524564860212
48.6815510285274,48.650733224572,48.6490823564635,49.140096890955,49.1883170757099,49.1573904692702
48.7573193783195,48.7690550136422,48.6862583398915,49.0837866117056,49.0622259594832,49.0891641287952
48.6237628715443,48.6183235766337,48.6960097979213,49.3076631761621,49.2591980383099,49.2018957890089
48.8817778580633,48.8334888960528,48.7534524995422,49.1232727432664,49.1908443524491,49.2421122855744
48.7865817297654,48.7207360971405,48.7498966773121,49.1429894903017,49.1892856125493,49.1562897690301
48.2466776136016,48.3048436619671,48.2638945972911,49.7058824231822,49.6240760008592,49.6668872277312
48.9823040872382,48.9263757850082,48.8555636024721,49.2612103165855,49.2401119381598,49.1876723471894
48.9581812602614,48.90813198667,48.9505232597364,49.1037814018775,49.1630478148224,49.2771503265838
48.897885801867,48.7905398328323,48.7702873091511,49.1437251098944,49.169191200963,49.2094030957662
49.0966336028704,49.0277196464883,49.040908101061,48.9223247289863,48.9433758510235,48.9008619653674
49.0736875820758,49.1320025872251,49.0763094060889,49.1525030307358,49.101351788475,49.0473796055244
48.7033197341971,48.6389005844853,48.6737985092626,49.3666622731486,49.3760452268185,49.3609821584201
49.0424633183068,49.1168284158626,49.1136585407824,49.0970664221533,48.9566723902217,49.0103369698472
48.9700664470418,48.9757344982876,48.9531609774442,49.0875472205242,49.0577480460201,49.0399051850676
48.4914089348797,48.5507359008133,48.5648718858991,49.4851520046634,49.395544595723,49.3900528246278
48.9063104414577,48.8767338924305,48.851303017903,49.049036888362,49.0053741318653,48.9915834482389
48.9806963038635,48.9901452375168,48.975932318911,49.0211879871682,48.9766372527427,48.933456823995
48.8387577237106,48.7221668950563,48.7282288976961,49.1621648900463,49.2779653402462,49.223339828187
48.918583418893,48.8931107265929,48.8658927781713,49.1152930062445,49.1173142091983,49.0804154577211
48.7392680323603,48.8067955854576,48.7480493011201,49.2261475685589,49.2314246328027,49.1102796495839
48.6564742420628,48.6413179221399,48.646116723999,49.3275251441181,49.3351019725592,49.2847818598479
48,48,48,50,50,50
48.9165877374782,48.8257171237218,48.807781583338,49.2085967345906,49.1934486345741,49.1532180636263
48.5911340980144,48.6002590692769,48.6026570926889,49.1636974036868,49.1669079555486,49.0963987660972
